stop_desc,stop_url,stop_name,stop_lat,stop_code,stop_id,location_type,preferred,stop_timezone,stop_lon,parent_station,zone_id,wheelchair_boarding
,,Brock Street Southbound @ Watson,43.85937,94381,94381,0,2,,-78.93343,,,1
,,Watson Westbound @ Brock Street,43.85998,94382,94382,0,2,,-78.93295,,,1
,,South Blair Northbound @ Watson,43.86008000000001,94383,94383,0,2,,-78.92275,,,1
,,Port Darlington Westbound @ Cryderman,43.89181,94384,94384,0,2,,-78.65849,,,1
,,Lake Eastbound @ Bennett,43.89985489365473,94385,94385,0,2,,-78.64341816533424,,,1
,,Taunton Eastbound @ Whites,43.87522759652606,94386,94386,0,2,,-79.12886042317227,,,1
,,Taunton Westbound @ Whites,43.8752634,94387,94387,0,2,,-79.130192,,,1
,,Taunton Eastbound @ Burkholder,43.87730992073147,94388,94388,0,2,,-79.11843931837844,,,1
,,Alexander Knox Eastbound @ Brock Road,43.90192964175285,94389,94389,0,2,,-79.09747852282821,,,1
,,Alexander Knox Westbound @ Brock Road,43.90207187563309,94390,94390,0,2,,-79.09832752152069,,,1
,,Baseline Eastbound @ Lambs,43.90531,94391,94391,0,2,,-78.6567,,,1
,,Baseline Westbound @ Lambs,43.90566506981807,94392,94392,0,2,,-78.65603114128922,,,1
,,Lake Eastbound @ Butler,43.89786,94393,94393,0,2,,-78.66096,,,1
,,Port Darlington Westbound @ Lookout,43.89334847211796,94394,94394,0,2,,-78.64735212903392,,,1
,,Port Darlington Westbound @ Sailors Landing,43.89364895285586,94395,94395,0,2,,-78.64290729374186,,,1
,,Taunton Eastbound @ Sapphire,43.87646467097462,94396,94396,0,2,,-79.12254085813458,,,1
,,East Shore Northbound at Yacht,43.89391662781177,94397,94397,0,2,,-78.66109248939999,,,1
,,Stevenson Northbound @ Cartier (North side stop),43.88983507,944,944,0,2,,-78.881804,,,1
,,Ellesmere Westbound @ Military Trail,43.7866837,9473,9473,0,2,,-79.188152,,,1
,,Stevenson Southbound @ Marion,43.90700600000001,952,952,0,2,,-78.889543,,,1
,,Stevenson Southbound @ King,43.893374,953,953,0,2,,-78.883644,,,1
,,Southbound @ 104 Stevenson,43.89017014,955,955,0,2,,-78.882155,,,1
,,Stevenson Southbound @ Gibb,43.8854908,958,958,0,2,,-78.880117,,,1
,,Stevenson Southbound @ Laval,43.88086100000001,959,959,0,1,,-78.877979,,,1
,,Phillip Murray Eastbound @ Park,43.8592,963,963,0,2,,-78.85743,,,1
,,Phillip Murray Westbound @ Park,43.85932600000001,970,970,0,2,,-78.857453,,,1
,,Phillip Murray Westbound @ Skae,43.85493300000001,973,973,0,2,,-78.874097,,,1
,,Cedar Northbound @ Banff,43.864875,987,987,0,2,,-78.8492,,,1
,,Cedar Northbound @ Killarney,43.867212,988,988,0,2,,-78.850005,,,1
,,Cedar Northbound @ Wentworth,43.86968,989,989,0,2,,-78.851091,,,1
,,Oxford Southbound @ Calvert,43.868657,990,990,0,2,,-78.853995,,,1
,,Oxford Southbound @ Chandos,43.867666,991,991,0,2,,-78.853571,,,1
,,Oxford Southbound @ Kinmount,43.86448,992,992,0,2,,-78.8526593,,,1
,,Oxford Southbound @ Dwight,43.862572,993,993,0,2,,-78.85359099999998,,,1
,,Oxford Southbound @ Phillip Murray,43.86046419,994,994,0,2,,-78.85287099999998,,,1
,,Oxford Northbound @ Emerald,43.86114517,995,995,0,2,,-78.852973,,,1
,,Oxford Northbound @ Dwight,43.862763,996,996,0,2,,-78.853452,,,1
,,Oxford Northbound @ Venus,43.864934,997,997,0,2,,-78.852459,,,1
,,Oxford Northbound @ Wentworth,43.868849,998,998,0,2,,-78.853952,,,1
,,Glen Northbound @ Porter,43.87028394,999,999,0,2,,-78.854489,,,1
,,Consumers Westbound @ Hopkins,43.87007660488088,323,323_merged_94399,0,2,,-78.91680852279504,,,1
,,Stevenson Southbound at GM Gate 12,43.86845967458661,94398,94398_merged_94400,0,2,,-78.87247651510748,,,1
,,Consumers Westbound @ Hopkins,43.870194,323,323_merged_94401,0,2,,-78.915887,,,1
,,Stevenson Southbound @ GM Gate 12,43.86845658931626,94398,94398_merged_94402,0,2,,-78.87247123019235,,,2
,,Clover Ridge Southbound @ Pittmann,43.82488,2059,2059,0,2,,-79.015046,,,1
,,Clover Ridge Southbound @ Bolland,43.822811,2060,2060,0,2,,-79.014773,,,1
,,Clover Ridge Southbound @ Lake Driveway,43.82116,2061,2061,0,2,,-79.01454099999998,,,1
,,Lake Driveway Eastbound @ Harwood,43.821489,2062,2062,0,2,,-79.012673,,,1
,,Harwood Northbound @ McRae,43.822912,2063,2063,0,1,,-79.01264,,,1
,,Harwood Northbound @ Clover Ridge,43.825457,2064,2064,0,2,,-79.013211,,,1
